id,name,city,rating,rating_count,cost,cuisine,lic_no,link,address,menu
76417,Jani Locho & Khaman House,"Ghatlodia,Ahmedabad",4.1,100,200,Snacks,1.07E+13,https://www.swiggy.com/restaurants/jani-locho-and-khaman-house-navrangpura-memnagar-ahmedabad-76417,"Jani Locho & Khaman House, shop no-1,shubh complex,near navneet house,gurukul road,Ahmedabad,Gujarat",Menu/76417.json
284045,Jalaram Parotha House - Townhallwala,"Ghatlodia,Ahmedabad",3.8,50,200,Indian,2.07E+13,https://www.swiggy.com/restaurants/jalaram-parotha-house-townhallwala-vastrapur-memnagar-ahmedabad-284045,"Jalaram Parotha House - Townhallwala, 200/A, SAGAR COMPLEX,NR.VIKASH FLATS,GURUKUL ROAD,MEMNAGAR, District - Ahmedabad Municipal Corporation, STATE - Gujarat",Menu/284045.json
70210,Khana Khazana,"Ghatlodia,Ahmedabad",4,100,250,North Indian,2.07E+13,https://www.swiggy.com/restaurants/khana-khazana-ghatlodia-nirnay-nagar-ahmedabad-70210,"Khana Khazana, 12/A Shreekunj Soc, Opp IDBI Bank, Rangna park, Ghatlodia, Nr Veer dairy",Menu/70210.json
115414,Vipul Dudhiya Sweets,"Ghatlodia,Ahmedabad",4.4,50,250,"Desserts,Bakery",1.07E+13,https://www.swiggy.com/restaurants/vipul-dudhiya-sweets-science-city-sola-ahmedabad-115414,"Vipul Dudhiya Sweets, 1B, Shafalya Enclave, Opposite Water Tank, Near Mahadev Temple, Science City Road, Sola, Ahmedabad",Menu/115414.json
54892,9834 The Fruit Truck,"Ghatlodia,Ahmedabad",4.2,100,200,"Juices,Beverages",2.07E+13,https://www.swiggy.com/restaurants/9834-the-fruit-truck-thaltej-ahmedabad-54892,"9834 The Fruit Truck, 9834, Godown 5, Opposite Thaltej Fire Station, Thaltej, Ahmedabad  - 380059",Menu/54892.json
359055,Pizza Hut,"Ghatlodia,Ahmedabad",3.4,20,350,"Pizzas,Fast Food",1.07E+13,https://www.swiggy.com/restaurants/pizza-hut-sola-road-hebatpur-ahmedabad-359055,"Pizza Hut, Pizza Hut Sapphire foods Private limited Shop Unit No.2B at Ground Floor, The Obelisk Science City Sola Road, Near Science City Cross Road,Sola 380060",Menu/359055.json
253531,Chai G,"Ghatlodia,Ahmedabad",4.1,50,100,Beverages,2.07E+13,https://www.swiggy.com/restaurants/chai-g-ghatlodia-chanakyapuri-ahmedabad-253531,"Chai G, Ganesh Meridian, Sarkhej - Gandhinagar Highway, Vishwas City 1, Sola, Ahmedabad, Gujarat, India",Menu/253531.json
50732,Gajanand Food,"Ghatlodia,Ahmedabad",4.1,50,200,Gujarati,2.07E+13,https://www.swiggy.com/restaurants/gajanand-food-ghatlodia-thaltej-ahmedabad-50732,"Gajanand Food, Opposite Eklavya Sport Academy Tennis Court 4, Thaltej, Ahmedabad",Menu/50732.json
285181,Mummy Nu Rasodu (Homely Food),"Ghatlodia,Ahmedabad",3.7,20,200,"North Indian,Gujarati",2.07E+13,https://www.swiggy.com/restaurants/mummy-nu-rasodu-homely-food-ghatlodia-chanakyapuri-ahmedabad-285181,"Mummy Nu Rasodu (Homely Food), E-23 Karmachari Nagar, Nr.Karmachari School, Ghatlodia,Ahmedabad",Menu/285181.json
366934,Haanji Amritsari Kulchas,"Ghatlodia,Ahmedabad",3.7,50,200,"Chinese,South Indian",2.07E+13,https://www.swiggy.com/restaurants/haanji-amritsari-kulchas-ghatlodia-sola-ahmedabad-366934,"Haanji Amritsari Kulchas, SHAKTI EXTOL,NEXT TO ZYDUS HOSPITAL,THALTEJ,380059",Menu/366934.json
452808,McDonald's,"Ghatlodia,Ahmedabad",4,100,400,"Burgers,Beverages",1.07E+13,https://www.swiggy.com/restaurants/mcdonalds-satyamev-eminence-ghatlodia-ahmedabad-452808,"McDonald's, Shop No. 8,9 & 10, Ground Floor,Satyamev Eminence, Science city Road, Village Sola, District Ahmedabad, PIN Code 380060",Menu/452808.json
55758,Rotlo - The Dining Hall,"Ghatlodia,Ahmedabad",4.2,100,200,Indian,2.07E+13,https://www.swiggy.com/restaurants/rotlo-the-dining-hall-naranpura-chanakyapuri-ahmedabad-55758,"Rotlo - The Dining Hall, 11, Shiva Market, RC Technical Road, Chanakyapuri, Ghatlodia",Menu/55758.json
403958,Lovyam Sweets And Restaurant,"Ghatlodia,Ahmedabad",3.4,20,200,"South Indian,Indian",1.07E+13,https://www.swiggy.com/restaurants/lovyam-sweets-and-restaurant-ghatlodia-thaltej-ahmedabad-403958,"Lovyam Sweets And Restaurant, SHOP NO 4 GROUND FLOOR TRINITY COMPLEX, ZYDUS HOSPITAL ROAD HEBATPUR,AHMEDABAD., Ahmedabad Municipal Corporation, Ahmedabad Municipal Corporation, Gujarat-380051",Menu/403958.json
50746,Shree Mehfil,"Ghatlodia,Ahmedabad",4.2,100,350,"Indian,Chinese",1.07E+13,https://www.swiggy.com/restaurants/shree-mehfil-ghatlodia-chanakyapuri-ahmedabad-50746,"Shree Mehfil, Near HP Petrol Pump, Sattadhar Cross Road, Ahmedabad",Menu/50746.json
145172,Raghuvanshi Thal,"Ghatlodia,Ahmedabad",3.7,20,250,Gujarati,2.07E+13,https://www.swiggy.com/restaurants/raghuvanshi-thal-sola-ahmedabad-145172,"Raghuvanshi Thal, 106, Sundaram Arcade Mall, Opposite Shukan Mall, Science City Road, Sola, Ahmedabad",Menu/145172.json
209885,Mummy'S Kitchen,"Ghatlodia,Ahmedabad",4,100,200,"Gujarati,Punjabi",2.07E+13,https://www.swiggy.com/restaurants/mummys-kitchen-ghatlodia-chanakyapuri-ahmedabad-209885,"Mummy'S Kitchen, A/5 snehal app. Near ratndeep complax opp sarvoday part 1 kalupur bank ghatlodia ahmedabad 380061",Menu/209885.json
62976,LunchBox - Meals and Thalis,"Ghatlodia,Ahmedabad",3.8,100,200,"North Indian,Punjabi",1.07E+13,https://www.swiggy.com/restaurants/lunchbox-meals-and-thalis-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-62976,"LunchBox - Meals and Thalis, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",Menu/62976.json
99450,The Shake Maker,"Ghatlodia,Ahmedabad",4.2,20,250,Beverages,1.07E+13,https://www.swiggy.com/restaurants/the-shake-maker-science-city-sola-ahmedabad-99450,"The Shake Maker, GF-2 ROYAL SQUARE SCIENCE CITY ROAD AHMEDABAD",Menu/99450.json
125954,Us Pizza,"Ghatlodia,Ahmedabad",4.1,20,350,Pizzas,1.07E+13,https://www.swiggy.com/restaurants/us-pizza-thaltej-memnagar-ahmedabad-125954,"Us Pizza, F-14/15 Maple Trade Center Near Surdhara circle, Sal hospital road, Thaltej, Ahmedabad",Menu/125954.json
37931,Faasos - Wraps & Rolls,"Ghatlodia,Ahmedabad",3.9,100,200,"Fast Food,Snacks",1.07E+13,https://www.swiggy.com/restaurants/faasos-wraps-and-rolls-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-37931,"Faasos - Wraps & Rolls, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",Menu/37931.json
121225,Chhaswala,"Ghatlodia,Ahmedabad",4.7,100,200,Beverages,1.07E+13,https://www.swiggy.com/restaurants/chhaswala-ghatlodia-thaltej-ahmedabad-121225,"Chhaswala, LL 1, Matulya Complex, Near Sattadhar Crossroad, Ghatlodia, Ahmedabad",Menu/121225.json
149417,Shreeji Sevusalwala,"Ghatlodia,Ahmedabad",3.6,20,200,Street Food,2.07E+13,https://www.swiggy.com/restaurants/shreeji-sevusalwala-gurukul-memnagar-ahmedabad-149417,"Shreeji Sevusalwala, 15, Parshwanath Tower, Subhash Chowk, Gurukul road, Gurukul, Ahmedabad",Menu/149417.json
87221,Shakti - The Sandwich Shop,"Ghatlodia,Ahmedabad",3.8,100,300,"Pizzas,Combo",1.07E+13,https://www.swiggy.com/restaurants/shakti-the-sandwich-shop-science-city-sola-ahmedabad-87221,"Shakti - The Sandwich Shop, Ground Floor, JBR Arcade, Opposite Satyam Complex, Science City Road, Sola, Ahmedabad",Menu/87221.json
136593,Aadis Egg And Chick N Curries,"Ghatlodia,Ahmedabad",4.2,100,250,"Seafood,Chinese",2.07E+13,https://www.swiggy.com/restaurants/aadis-egg-and-chick-n-curries-gota-chandlodiya-ahmedabad-136593,"Aadis Egg And Chick N Curries, Sur No. 135/2, FP 19 TP 45, Opp Om Residency, C/o Savya Goan Casa, Opp Kirti Bungalows, Chandlodiya Ahmedabad",Menu/136593.json
94345,Jalaram Khaman House,"Ghatlodia,Ahmedabad",4.2,1,200,Gujarati,2.07E+13,https://www.swiggy.com/restaurants/jalaram-khaman-house-naranpura-memnagar-ahmedabad-94345,"Jalaram Khaman House, 26, Sardar Patel Complex, Near Anmol Tower, Shastrinagar, Naranpura, Ahmedabad",Menu/94345.json
54572,Saurashtra Dairy Farm,"Ghatlodia,Ahmedabad",4.2,20,300,Desserts,1.00E+13,https://www.swiggy.com/restaurants/saurashtra-dairy-farm-naranpura-nirnay-nagar-ahmedabad-54572,"Saurashtra Dairy Farm, A/25-26, Shree Kunj Shopping Center, Prabhat Chowk, Ghatlodia, Ahmedabad",Menu/54572.json
451129,Tea Post A Place To Talk,"Ghatlodia,Ahmedabad",3.8,50,200,"Snacks,Bakery",2.07E+13,https://www.swiggy.com/restaurants/tea-post-a-place-to-talk-ghatlodia-chandlodiya-ahmedabad-451129,"Tea Post A Place To Talk, C-14, Shaligram Plus, Opp. Vishwakarma Temple,Gota, ahmedabad .",Menu/451129.json
382302,Tasteilla Snacks,"Ghatlodia,Ahmedabad",3.4,20,100,Snacks,2.07E+13,https://www.swiggy.com/restaurants/tasteilla-snacks-naranpura-ahmedabad-382302,"Tasteilla Snacks, Block -13, 148/1, Ami Appartment, Shastri Nagar Road, Near BSNL Office, Naranpura, Ahmedabad",Menu/382302.json
156518,Rich Nutritionalwala,"Ghatlodia,Ahmedabad",3.7,100,200,"Thalis,Punjabi",1.07E+13,https://www.swiggy.com/restaurants/rich-nutritionalwala-science-city-sola-ahmedabad-156518,"Rich Nutritionalwala, Shop No. 2, Sahej Arcade , Below vimal hospital, satyam mall cross roads, science city",Menu/156518.json
99585,Gulalwadi,"Ghatlodia,Ahmedabad",4,50,400,North Indian,1.07E+13,https://www.swiggy.com/restaurants/gulalwadi-memnagar-ahmedabad-99585,"Gulalwadi, Basement Shop number 1 to 4, Thakur Bhai House, Near Subhash Chowk , Gurukul road, Memnagar, Ahmedabad",Menu/99585.json
315876,Bhaathu,"Ghatlodia,Ahmedabad",3.9,50,300,"Gujarati,Snacks",2.07E+13,https://www.swiggy.com/restaurants/bhaathu-ghatlodia-chanakyapuri-ahmedabad-315876,"Bhaathu, GF-1, Madhav Complex, R.C. Technical Road, Chandlodia, District - Ahmedabad Municipal Corporation, STATE - Gujarat",Menu/315876.json
65122,Jay Bhavani Vadapav,"Bopal,Ahmedabad",3.9,100,200,Snacks,1.07E+13,https://www.swiggy.com/restaurants/jay-bhavani-vadapav-cross-road-bopal-ahmedabad-65122,"Jay Bhavani Vadapav, Samarpan Arcade, Bopal Cross Road, SP Ring Road, Bopal, Ahmedabad",Menu/65122.json
76389,Happinezz Ice Creams by Vadilal,"Bopal,Ahmedabad",4.3,20,250,"Ice Cream,Beverages",1.00E+13,https://www.swiggy.com/restaurants/happinezz-ice-creams-by-vadilal-bopal-ahmedabad-76389,"Happinezz Ice Creams by Vadilal, Vadilal-Happinezz, Shop No. 22, Gala Magnus, South Bopal, Bopal, Ahmedabad, Gujarat-380058.",Menu/76389.json
89339,The Shake Maker,"Bopal,Ahmedabad",4.2,20,300,Beverages,1.07E+13,https://www.swiggy.com/restaurants/the-shake-maker-bopal-ahmedabad-89339,"The Shake Maker, Shop No.19, Marigold Complex,Near Safal Parisar 1, South Bopal,Ahmedabad, 380058",Menu/89339.json
191266,Gajanand Paratha House,"Bopal,Ahmedabad",4.1,100,200,"North Indian,Indian",2.07E+13,https://www.swiggy.com/restaurants/gajanand-paratha-house-bopal-ahmedabad-191266,"Gajanand Paratha House, Gajanand Paratha House, Bopal, Ahmedabad, Gujarat, India",Menu/191266.json
110016,Arose Foods,"Bopal,Ahmedabad",4.1,50,500,"North Indian,Mexican",2.07E+13,https://www.swiggy.com/restaurants/arose-foods-bopal-mumatpura-ahmedabad-110016,"Arose Foods, Plot No 541, Mohadpura, Bopal Road, Vejalpur, Ahmedabad",Menu/110016.json
435853,Honest,"Bopal,Ahmedabad",4.2,20,300,"Indian,Chinese",1.07E+13,https://www.swiggy.com/restaurants/honest-vastrapur-thaltej-ahmedabad-435853,"Honest, G-17 Time square Arcade, opp rambaug Nr. baghban party plote, Thaltej - Shilaj Rd, beside Ravija Plaza, Thaltej, Ahmedabad, Gujarat 380059",Menu/435853.json
205887,Tea Post,"Bopal,Ahmedabad",4,20,250,"Beverages,Snacks",1.07E+13,https://www.swiggy.com/restaurants/tea-post-bopal-thaltej-ahmedabad-205887,"Tea Post, Tea Post the Desi Cafe, Sindhu Bhavan Marg, PRL Colony, Road, Ahmedabad, Gujarat, India",Menu/205887.json
52187,RP's Pizzeria,"Bopal,Ahmedabad",3.6,20,550,Italian,1.07E+13,https://www.swiggy.com/restaurants/rps-pizzeria-bopal-ahmedabad-52187,"RP's Pizzeria, Shop no 5, Axiom 2, near Iskon platinum, SP ring road, Bopal",Menu/52187.json
544187,La Milano Pizzeria,"Bopal,Ahmedabad",4.1,50,399,"Pizzas,Pastas",1.07E+13,https://www.swiggy.com/restaurants/la-milano-pizzeria-bopal-south-bopal-ahmedabad-544187,"La Milano Pizzeria, 1,GALA MART SAFAL PARISAR-1 ROAD SOUTH BOPAL AHMEDABAD, Ahmedabad Municipal Corporation, Ahmedabad, Gujarat, 380058",Menu/544187.json
492644,Gita Samosa Center,"Bopal,Ahmedabad",4.3,50,100,"Snacks,Indian",2.07E+13,https://www.swiggy.com/restaurants/gita-samosa-center-bopal-south-bopal-ahmedabad-492644,"Gita Samosa Center, 15, Ground Floor, Sun South Wind, Near Mary Gold, Bopal, Ahmedabad",Menu/492644.json
64054,The Poutinerie,"Bopal,Ahmedabad",4.2,50,300,Desserts,2.07E+13,https://www.swiggy.com/restaurants/the-poutinerie-bodakdev-thaltej-ahmedabad-64054,"The Poutinerie, The Poutinerie, OFF Sindhu Bhavan Road, Nr. Juggernaut, Thaltej, Ahmedabad",Menu/64054.json
170344,Bengaliayana,"Bopal,Ahmedabad",3.9,100,400,"North Indian,Bengali",2.07E+13,https://www.swiggy.com/restaurants/bengaliayana-daskroi-bopal-ahmedabad-170344,"Bengaliayana, Shop no. 10, sun south park, opp. gala glory, south bopal,daskroi, ahmedabad",Menu/170344.json
503667,Dakshinayan,"Bopal,Ahmedabad",4.6,50,400,"South Indian,Beverages",1.07E+13,https://www.swiggy.com/restaurants/dakshinayan-bopal-village-shela-sanand-ahmedabad-503667,"Dakshinayan, MAHER HOMES-3, SHOP NO.6 & 7, OPP. O7 CLUB, VILLAGE SHELA, SANAND, BOPAL, AHMEDABAD.380058",Menu/503667.json
59820,Das Khaman,"Bopal,Ahmedabad",4.3,50,200,Snacks,2.07E+13,https://www.swiggy.com/restaurants/das-khaman-bopal-ahmedabad-59820,"Das Khaman, 3, Amrapali Axiom 2, Near Iscon Platinum, Bopal Cross Road, Bopal, Ahmedabad",Menu/59820.json
170340,Chef Court,"Bopal,Ahmedabad",3.9,50,250,"North Indian,Chinese",2.07E+13,https://www.swiggy.com/restaurants/chef-court-shree-party-plot-south-bopal-ahmedabad-170340,"Chef Court, INSIDE THE FUN ZONE AROHI CREST RD, BEHIND FLORA IXORA , NEAR KAVISHA URBANIA, SOUTH BOPAL, BOPAL, AHMEDABAD, GUJARAT, DasKroi, Ahmedabad, , Gujarat, 380058",Menu/170340.json
146493,Swati Snacks,"Bopal,Ahmedabad",4.6,500,700,"Street Food,South Indian",license,https://www.swiggy.com/restaurants/swati-snacks-bopal-ashok-vatika-ahmedabad-146493,"Swati Snacks, 142 Opposite Jain Tilak park BRTS nr ashok vatika ambli bopal road Ahmedabad",Menu/146493.json
424883,Sbarro - New York Pizza,"Bopal,Ahmedabad",3.7,50,400,"Pizzas,Italian",1.07E+13,https://www.swiggy.com/restaurants/sbarro-new-york-pizza-bopal-ahmedabad-424883,"Sbarro - New York Pizza, GF/A-06, CELEBRETION CITY CENTER, GALA ZYMKHANA ROAD, SOUTH BOPAL, BOPAL, AHMEDABAD., Ahmedabad Municipal Corporation, Gujarat-380058",Menu/424883.json
243905,Shiva'S Coffee Bar & Snacks - South Bopal,"Bopal,Ahmedabad",3.8,20,300,"Beverages,Chaat",2.07E+13,https://www.swiggy.com/restaurants/shivas-coffee-bar-and-snacks-south-bopal-bopal-ahmedabad-243905,"Shiva'S Coffee Bar & Snacks - South Bopal, Shiva's Coffee Bar & Snacks - South Bopal, B-21, Celebration City Center",Menu/243905.json
258284,Rageez,"Bopal,Ahmedabad",4.1,50,400,"North Indian,Biryani",1.07E+13,https://www.swiggy.com/restaurants/rageez-bopal-ahmedabad-258284,"Rageez, B31/32, Celebration City Center, South Bopal, Ahmedabad, Gujarat, India",Menu/258284.json
356504,Indie Brewed Cafe,"Bopal,Ahmedabad",4.4,20,300,Beverages,2.07E+13,https://www.swiggy.com/restaurants/indie-brewed-cafe-bopal-thaltej-ahmedabad-356504,"Indie Brewed Cafe, Sindhu bhavan Road , Bodakdev",Menu/356504.json
76397,La Pino'Z Pizza,"Bopal,Ahmedabad",3.9,500,400,"Pizzas,Pastas",license,https://www.swiggy.com/restaurants/la-pinoz-pizza-bopal-ahmedabad-76397,"La Pino'Z Pizza, A3, SoBo Center, Gala Gymkhana Road, South Bopal, Ahmedabad",Menu/76397.json
327379,Purohit Sandwich,"Bopal,Ahmedabad",3.8,20,200,"Beverages,Pizzas",2.07E+13,https://www.swiggy.com/restaurants/purohit-sandwich-vastrapur-thaltej-ahmedabad-327379,"Purohit Sandwich, Purohit Sandwich, Nr Hind Supermarket, Shivdhara circle, Thaltej, Ahmedabad",Menu/327379.json
145693,Faasos - Wraps & Rolls,"Bopal,Ahmedabad",4.2,500,200,"Fast Food,Snacks",1.07E+13,https://www.swiggy.com/restaurants/faasos-wraps-and-rolls-ghuma-south-bopal-ahmedabad-145693,"Faasos - Wraps & Rolls, Shop 1,2 and 3, Kavisha celebration, Opposite Aarohi Club, Extension Road, Junction of, South Bopal, Bopal, Ahmedabad, Gujarat 380058",Menu/145693.json
56338,The Belgian Waffle Co.,"Bopal,Ahmedabad",4.3,50,350,Desserts,1.07E+13,https://www.swiggy.com/restaurants/the-belgian-waffle-co-bopal-ahmedabad-56338,"The Belgian Waffle Co., Shop no.3 ,Block no.B , Celebration city center  south bopal road Ahmedabad  Pin.380054",Menu/56338.json
146538,Mithai And More,"Bopal,Ahmedabad",4.7,20,400,"Sweets,Desserts",1.07E+13,https://www.swiggy.com/restaurants/mithai-and-more-south-bopal-ahmedabad-146538,"Mithai And More, SHOP NO. 1 SUN SOUTH WIND OPP GALA MAGNUS NR GALA GARDNIA SOUTH BOPAL",Menu/146538.json
329788,Yellow Taxi,"Bopal,Ahmedabad",4.4,20,400,"Chinese,Beverages",2.07E+13,https://www.swiggy.com/restaurants/yellow-taxi-bopal-ahmedabad-329788,"Yellow Taxi, A-58. Celebration City Center, Gala Gymkhana Road, Next to Reliance Trends, South Bopal, Ahmedabad.",Menu/329788.json
176064,Mahalaxmi Bhajipav,"Bopal,Ahmedabad",4.3,100,300,"Fast Food,Snacks",2.07E+13,https://www.swiggy.com/restaurants/mahalaxmi-bhajipav-bopal-ahmedabad-176064,"Mahalaxmi Bhajipav, Urban Chowk, Opp. Kali Bari Temple, Rajpath, Ambli - Bopal Rd, Ahmedabad, Gujarat 380058",Menu/176064.json
145697,Oven Story Pizza,"Bopal,Ahmedabad",3.7,100,400,Pizzas,1.07E+13,https://www.swiggy.com/restaurants/oven-story-pizza-ghuma-south-bopal-ahmedabad-145697,"Oven Story Pizza, Shop 1,2 and 3, Kavisha celebration, Opposite Aarohi Club, Extension Road, Junction of, South Bopal, Bopal, Ahmedabad, Gujarat 380058",Menu/145697.json
145695,Behrouz Biryani,"Bopal,Ahmedabad",4.2,100,500,"Biryani,Mughlai",1.07E+13,https://www.swiggy.com/restaurants/behrouz-biryani-ghuma-south-bopal-ahmedabad-145695,"Behrouz Biryani, Shop 1,2 and 3, Kavisha celebration, Opposite Aarohi Club, Extension Road, Junction of, South Bopal, Bopal, Ahmedabad, Gujarat 380058",Menu/145695.json
147632,Sankalp,"Bopal,Ahmedabad",4.2,50,350,South Indian,1.07E+13,https://www.swiggy.com/restaurants/sankalp-bopal-ambli-ahmedabad-147632,"Sankalp, Shop 43-44, Amrapali Axiom Complex, Near Bopal Circle, S.P Ring Road, Bopal, Ahmedabad",Menu/147632.json
328308,Aho Punjab,"Bopal,Ahmedabad",4.1,100,150,"North Indian,Thalis",license,https://www.swiggy.com/restaurants/aho-punjab-bopal-ahmedabad-328308,"Aho Punjab, C1, 109/110, kavisha celebration city center ahmedabad, south bopal, ahmedabad 380058",Menu/328308.json
328313,The Burger Project,"Bopal,Ahmedabad",4.3,20,150,"Snacks,North Indian",license,https://www.swiggy.com/restaurants/the-burger-project-bopal-ahmedabad-328313,"The Burger Project, C1, 109/110, kavisha celebration city center ahmedabad, south bopal, ahmedabad 380058",Menu/328313.json
263772,Pure Veg Meals by Lunchbox,"Bopal,Ahmedabad",4.2,20,200,"North Indian,Desserts",1.07E+13,https://www.swiggy.com/restaurants/pure-veg-meals-by-lunchbox-ghuma-south-bopal-ahmedabad-263772,"Pure Veg Meals by Lunchbox, Shop 1,2 and 3, Kavisha celebration, Opposite Aarohi Club, Extension Road, Junction of, South Bopal, Bopal, Ahmedabad, Gujarat 380058",Menu/263772.json
299683,Frankie Station,"Bopal,Ahmedabad",4.3,20,200,"Fast Food,Snacks",2.07E+13,https://www.swiggy.com/restaurants/frankie-station-bopal-ahmedabad-299683,"Frankie Station, Auda Plot, Opposite SOBO Center, South Bopal, Bopal, Ahmedabad, Gujarat, India",Menu/299683.json
231526,Vadilal Ice Creams,"Bopal,Ahmedabad",4.6,20,200,Ice Cream,2.07E+13,https://www.swiggy.com/restaurants/vadilal-ice-creams-vastrapur-ahmedabad-231526,"Vadilal Ice Creams, BL-1, SHOP - 17, TAKSHASHILA APARTMENT, MUKHYAMANTRI AVAS YOJNA, 100 FT. ROAD, THALTEJ",Menu/231526.json
50151,Upper Crust,"Bopal,Ahmedabad",4.5,100,800,"Indian,Chinese",2.07E+13,https://www.swiggy.com/restaurants/upper-crust-bopal-ahmedabad-50151,"Upper Crust, Shop 15, Orchid Centre, Opposite Safal Parishar, South Bopal, Bopal, Ahmedabad",Menu/50151.json
170285,Mom'S Paratha Cafe,"Bopal,Ahmedabad",4.5,20,300,North Indian,2.07E+13,https://www.swiggy.com/restaurants/moms-paratha-cafe-south-bopal-ahmedabad-170285,"Mom'S Paratha Cafe, B-16,CELEBRATION C.CENTER SOUTH BOPAL NR CHITVAN, BOPAL, AHMEDABAD , Ahmedabad . , Ahmedabad Municipal Corporation, Ahmedabad Municipal Corporation, Gujarat",Menu/170285.json
62490,Jasuben Shah Old Pizza,"Bopal,Ahmedabad",4,100,300,"Pizzas,Snacks",2.07E+13,https://www.swiggy.com/restaurants/jasuben-shah-old-pizza-bopal-ahmedabad-ahmedabad-62490,"Jasuben Shah Old Pizza, Fun food battalion,pposite Road to YMCA Club, Near SP Ring Road, Mumatpura",Menu/62490.json
44253,Max Kitchen,"Bopal,Ahmedabad",3,20,700,"North Indian,Biryani",2.07E+13,https://www.swiggy.com/restaurants/max-kitchen-satellite-bopal-ahmedabad-44253,"Max Kitchen, F - 203 SoBo Center Beside Gala Swing South Bopal  Ahmedabad - 380 058",Menu/44253.json
73390,Cakes N Bakes,"Bopal,Ahmedabad",3.4,50,350,"Desserts,Snacks",2.07E+13,https://www.swiggy.com/restaurants/cakes-n-bakes-bopal-sarkhej-okaf-ahmedabad-73390,"Cakes N Bakes, 11/B APPLEWOODS GALLERIA,SHELLA ROAD",Menu/73390.json
54885,@Mango,"Bopal,Ahmedabad",4.4,20,1000,"Indian,Chinese",1.07E+13,https://www.swiggy.com/restaurants/-mango-bodakdev-thaltej-ahmedabad-54885,"@Mango, Opposite Sindhu Bhawan, Bodakdev, Ahmedabad",Menu/54885.json
442584,Melt In,"Bopal,Ahmedabad",3.5,20,450,"Bakery,Ice Cream",2.07E+13,https://www.swiggy.com/restaurants/melt-in-bopal-ahmedabad-442584,"Melt In, Block C, Shop No.5B, Ground Floor, Celebration City Center, Gala Gymkhana Road; South Bopal,, Ahmedabad . , Ahmedabad Municipal Corporation, Gujarat - 380058",Menu/442584.json
303217,Momoman - Urban Chowk,"Bopal,Ahmedabad",3.8,20,250,"Chinese,Thai",2.07E+13,https://www.swiggy.com/restaurants/momoman-urban-chowk-ahd-thaltej-ahmedabad-303217,"Momoman - Urban Chowk, STALL NUMBER 5 URBAN CHOWK OPP KALI BARI TEMPLE ROAD",Menu/303217.json
62043,Khana Khazana,"Bopal,Ahmedabad",2.6,20,400,"Indian,Chinese",2.07E+13,https://www.swiggy.com/restaurants/khana-khazana-bopal-ahmedabad-62043,"Khana Khazana, 11, Anveshan Bungalow, Opposite Umiy Mandir, Bopal, Ahmedabad",Menu/62043.json
43266,Subway,"Bopal,Ahmedabad",4.2,100,350,"Healthy Food,Salads",1.07E+13,https://www.swiggy.com/restaurants/subway-bopal-cross-road-ambli-ahmedabad-43266,"Subway, 1,samarpan complex,bopal cross road,sp ring road,ahmedabad,bopal,ahmedabad",Menu/43266.json
67615,Amazing Hydrabadi Dum Biryani,"Bopal,Ahmedabad",4.1,100,600,"Biryani,North Indian",license,https://www.swiggy.com/restaurants/amazing-hydrabadi-dum-biryani-bopal-ahmedabad-67615,"Amazing Hydrabadi Dum Biryani, F-212, Sobo centre,gala gym khana road,south bopal",Menu/67615.json
183353,Eat Punjab,"Bopal,Ahmedabad",4.1,500,450,"Indian,Chinese",2.07E+13,https://www.swiggy.com/restaurants/eat-punjab-bopal-ahmedabad-183353,"Eat Punjab, C 107  KEVISHA CELEBRATION CITY CENTER  SOUTH BOPAL",Menu/183353.json
127506,Magic Chicken,"Bopal,Ahmedabad",4.2,500,350,"Indian,Kerala",1.07E+13,https://www.swiggy.com/restaurants/magic-chicken-south-bopal-sarkhej-okaf-ahmedabad-127506,"Magic Chicken, Block C- 60, Applewoods Galleria, Near Shantipura, Cross Roads, S.P Ring Road, Bopal, Ahmedabad",Menu/127506.json
353084,Fiddleton'S Travel Diaries,"Bopal,Ahmedabad",4,20,400,"Beverages,Pizzas",1.07E+13,https://www.swiggy.com/restaurants/fiddletons-travel-diaries-bopal-ashok-vatika-ahmedabad-353084,"Fiddleton'S Travel Diaries, GF-08,ONE42,OPP. JAYANTILAL PARK,NR. ASHOK VATIKA,BODAKDEV, AHMEDABAD,Ahmedabad Municipal Corporation,Gujarat-380054",Menu/353084.json
43261,Shivam Snacks,"Bopal,Ahmedabad",4.1,100,400,"South Indian,North Indian",2.07E+13,https://www.swiggy.com/restaurants/shivam-snacks-bopal-ahmedabad-43261,"Shivam Snacks, 1 & 2, Anveshan Row House, Near Tejas School, Bopal Ghuma Road, Bopal, Ahmedabad",Menu/43261.json
233954,The Good Bowl,"Bopal,Ahmedabad",3.9,100,400,"North Indian,Punjabi",1.07E+13,https://www.swiggy.com/restaurants/the-good-bowl-ghuma-south-bopal-ahmedabad-233954,"The Good Bowl, Shop 1,2 and 3, Kavisha celebration, Opposite Aarohi Club, Extension Road, Junction of, South Bopal, Bopal, Ahmedabad, Gujarat 380058",Menu/233954.json
